41.48958969116211	(8, 12, 2)	[0.8107950570543541, -0.2758244012877735, 0.5566222516865766, -0.4624796500246555, 0.8792162125492027, -0.7339277914592739, -0.8341099130759844, 0.6243379842110959, -0.549220702482105, 0.9237654615203841, 0.6220324520479381, 0.665851454263511, -0.29391244532443994, -0.34120243699713515, -0.5168574498274945, -0.42937459634663866, -0.8389756963027732, 0.6428364858729012, -0.7346401866781131, 0.11772785022153465, -0.1883284189491934, -0.7312098923474581, -0.3979050094105081, 0.9323064276654225, -0.9640323726782165, 0.32380155168195945, 0.333155899735021, -0.00041066638705111735, -0.5242391986180759, -0.8944875620990942, -0.25456949593543543, -0.34312933310532134, -0.021097539724429737, 0.9590877085799627, -0.6347952571925191, -0.5978094091806965, 0.7890501342653335, 0.13108773769627602, 0.6908330035653052, 0.7614128487903908, -0.009870644154011954, 0.2617193070106083, 0.9862249210097234, -0.10790237536586522, -0.3327509169252356, -0.02731564341654491, -0.9572778674830804, 0.8696981323462176, 0.6447214395594056, -0.06754259230203918, -0.1125838789529714, -0.8292265311132878, 0.3089244932875923, -0.653212973945209, -0.6721162465085984, -0.06337190033702833, 0.6557259266156437, -0.9406125657658699, -0.03844545551350387, -0.5443743571691535, 0.8723029213697298, 0.39654579880490015, 0.6389894587756861, -0.28591179903291253, -0.5866112088334907, -0.6001811334830227, 0.021260901720763004, -0.6825085167581364, 0.9263850571416214, -0.498477337408769, 0.6484875971381352, -0.9607501766568647, 0.07122261451843914, -0.9938009664755991, -0.08687308616740319, 0.28937099282277456, 0.6145903672989608, 0.9930132438633883, 0.0025955200994334238, 0.43976495046865804, 0.37743898381307783, -0.41793593313228383, -0.18298196706087588, -0.5303565091679951, 0.8278776390911231, -0.7285901040519591, -0.06296064600449336, 0.5231509862787811, 0.6807695846472164, 0.6113052611635954, -0.34805939192381974, -0.20445383316284915, -0.8332804329041337, 0.5496297477532075, -0.8337480666583859, -0.8628875566613159, -0.1067780411881889, 0.9211174276978793, -0.510523857859067, -0.8504516730413125, -0.44856246945632083, 0.7100794730060445, 0.4154630944596238, 0.7529616506497787, 0.20956634987436096, -0.14666886187668626, 0.8557471169388249, -0.9886423867170742, -0.9616041319042763, 0.02968937553413742, 0.6925739099904453, 0.2798352194568605, -0.6372370234341231, -0.7376210727594437, -0.2912724592399798, 0.6518158304616877, 0.09597151799357229, 0.7609623597247921, 0.7596630701667231, -0.4660300296176709]
39.167640686035156	(8, 12, 2)	[0.09259023847210046, 0.3121612115735455, 0.26748942849658075, -0.27220320711934254, 0.7698817751623181, -0.7562478311610428, 0.23313919961752805, -0.5509266750057749, 0.6220711110076813, -0.5777669371656737, 0.613870968170068, 0.3479528366224207, 0.4813744669231006, -0.2845158859809678, -0.0038536797511832255, -0.6032174858278745, 0.28912693938400924, -0.40554972406628886, -0.3431531087994564, 0.5678642589149017, -0.4178907329978576, -0.7077958345597266, -0.051915617669384684, 0.9878708895965653, 0.28372620932033654, -0.64115327368599, -0.5663704658461624, 0.6470882197367918, -0.5487698327766468, -0.35895312032058113, 0.7653639778507275, -0.49010280877049106, 0.5786818316863791, -0.9835919097607921, -0.9656549470126747, -0.45119594244115224, -0.23204413167935312, -0.49900159089615026, 0.10235189969337033, 0.4452978114384558, 0.8208009954284425, -0.4405437164292558, 0.7897514082053714, -0.4858506551395545, 0.27226767883105163, -0.9338489545514281, 0.6172431755675374, 0.16097731422566297, -0.05260301783545662, -0.6524392041288816, 0.13175781082255233, -0.7417194751879448, 0.25415367326969096, 0.0854187985228465, -0.8171895093788313, -0.49339722287258403, 0.24972220940839773, -0.8316655713895171, -0.41782316309568857, -0.5475569162043712, -0.1484613378571673, -0.40954958183329415, 0.7509442143353904, 0.8473855353987272, 0.782672322567231, 0.9583693614750071, -0.8884783851056179, -0.7444781464699708, -0.47513401390748505, 0.2745868125520021, -0.29289985253167883, 0.5177406483822957, -0.7404253781039696, -0.8296555639524763, 0.5720587442705827, -0.9997290301828567, -0.17033318826012445, -0.6131773799358065, -0.6840619842525278, -0.5763275833214772, -0.9361460467118339, -0.509420466174056, 0.35653262750835935, 0.2814661584555822, -0.4570251434865722, -0.1321599190754119, -0.025313699504494025, -0.3452902506883275, -0.9659611871166285, 0.23846786479191584, 0.7999822081650374, 0.638790037312283, 0.32258191454222307, -0.4408095586845291, -0.4392618365462533, 0.5647431389281516, -0.40507706500429586, 0.7259441977393248, -0.07690242146235282, -0.02175871710547117, 0.41416602996735374, 0.4513618854249264, 0.953235539423176, -0.2671702320862994, -0.10611995670579377, -0.09036880605837982, -0.074367712578155, 0.17564781592815581, -1.0115261113159808, 0.435992189390789, 0.4005228732111905, 0.47412980763584156, -0.23670395669608246, 0.9489491126308967, -0.03533805473229079, -0.65002676340033, -0.2559680661188435, -0.04809950653022832, 0.2867973971207882, 0.6116493162566599]
43.568702697753906	(8, 12, 2)	[0.9416589627302119, -0.6146503424848433, -0.9499639913528262, -0.5822591295962196, -0.8662984889540983, -0.4923913393236259, -0.3267098636535286, -0.4516404184423044, 0.5404826310436475, -0.22518879148254478, 0.024614492817423672, 0.7518589565853286, -0.04288750580271938, -0.6367579728138728, 0.0968063301245965, -1.1303732527034343, -0.13818567557199518, -0.5561183545572983, -0.6273879549715706, 0.847511031822147, 0.0014048912271011904, 0.7893752450565543, -0.1990468399779486, -0.42283268250942396, -0.3137956534577613, -0.8066819700813148, -0.42236424922070936, 0.02722354803767124, 0.5508879668940728, -0.18977629192927958, 0.57875893286284, 0.6090037145432923, -0.22202994863904113, 0.6343650662909708, -0.7468617797845298, 0.38762169355811715, -0.7103421314609943, 0.8480256144726898, 0.5969224174339123, -0.9696804561823846, 0.945926144153171, 0.777321560174058, -0.807537997802342, -0.8721717602701151, 0.22519081066407987, -0.7548084885368345, -0.4761948923492987, -0.5879809107779601, -0.9260904415065494, -0.16601375434440224, -0.38442486488446015, -0.5816142005804259, 0.8999154945131078, 0.7263456369984649, -0.40446630251246507, 0.17743411049805835, 0.20060811771514497, -0.5181597077221065, -0.921769998927217, 0.8313818155744981, -0.6504285189199233, 0.4353292559871502, 0.36115933333250827, 0.14299244006529443, 0.34650057366635423, -0.27703288414331717, -0.7690969973113675, -0.6054913989624147, -0.145868962971887, -0.10566773198855706, 0.12318837165475865, 0.4498163108754254, 0.035627494804866044, -0.9754762896249616, -0.02445329356913928, -0.9358747386055961, 0.5598150872666676, -0.4449775501649287, 0.06011396733484076, -0.8180097094407413, 0.2438531688731631, -0.3870804581163765, 0.20261126661614326, 0.7533391505372222, -0.2319353947621554, 0.6803713862961689, -0.5858631850614023, 0.12978526649477495, 0.759964293822007, -0.8964787875148872, -0.5318999529160058, 0.8684403982906936, 0.3848045690373001, -0.17269397644287765, 0.48548665279010783, 0.2979503954877915, 0.5138476486647245, 0.6434347222451331, 0.05400686067165239, -0.8021571819969755, 0.44317574259485926, 0.10006587674456191, 0.4379992961180008, 0.5502756555504845, -0.18653556430788965, -0.8710763641187895, 0.20848995400081893, 0.1535008870680532, -0.9213087984508928, -0.21503715179074656, -0.8908025327153085, 0.1072364971372573, 0.41132178430654887, -0.7212487809607127, -0.8624746736057107, 0.5549099591188438, 0.4731877280038608, 0.13365934420709524, 0.6241768028681236, 0.6536167901270709]
41.58497619628906	(8, 12, 2)	[-0.22830544108872353, -0.4457678331892474, 0.737507248419468, -0.5898635049829273, 0.24595011867933758, -0.131011450951541, -0.8319425693826432, -0.9966243978267144, -0.35695606749443526, 0.906686596257231, 0.25130784772659753, -0.48506247456949003, -0.22802583559616618, -0.3585672823103223, -0.4200265814989157, 0.3919601734899816, -0.22706766872404804, 0.29283495067427867, -0.34381032896706554, -0.47931488319502824, -0.8391828538314239, 0.28067854078666965, 0.12094235404580328, -0.37353230316756725, -0.16636461704265826, 0.3500472522178759, -0.30453902214642214, -0.5157487980591999, 0.20465375773335537, -0.6873527155760715, 0.6755671507085619, -0.2447690249918455, 0.484039618827778, 0.860193536339696, -0.9289912707818353, 0.1401920651269284, -0.35288919072367597, -0.16323600993962484, 0.42845714662461165, 0.44083491375163963, -0.9095021228605469, 0.26876042669468553, 0.307667674056038, -0.3378134145651348, -0.30058659140229027, -0.6202023712850846, 0.32625068741379826, 0.40685962661308284, 0.7491966290637517, -0.5034625391848724, 0.9630346183049796, -0.4275193802477377, -0.6323983708052106, -0.00819517256924529, -0.28780819645312206, -0.640211122140556, -0.1827733669874052, 0.2271934455973692, 0.3743059635894892, 0.5874106868064048, -0.939706948124096, 0.7987906947992345, -0.7289544661768702, -0.11629180454803856, 0.037396466730515776, -0.43238524877716356, 0.3720770785080907, 0.6822884750991443, 0.09107213817478388, -0.28396379687825135, 0.7683606700696096, 0.1198045553034095, 0.1184204913945539, -0.3813611923682412, 0.8085204137987703, 0.008687148272085166, -0.2956813349802594, -0.8717588262685771, 0.5098872192847614, -0.6966990044948045, 0.6266086186818214, 0.5711931603243623, 0.6433754629127433, 0.0884057327821608, 0.47182371729345984, -0.19142265592192353, 0.35660611167847756, 0.7115276290268555, -0.6544776725045409, 0.42159233152744924, -0.3813015166354936, -0.36300334851097915, 0.11671969182686737, -0.7522341218480391, 0.899395552855847, -0.047655278378940125, -0.23585399647425587, -0.7137094432264355, -0.33457879597961404, 0.7464872518447496, -0.5834401708640422, -0.5979667311483616, 0.017153006234556706, -0.8652101717902598, 0.42253293731517294, -0.9587203944785503, -0.9258400067962054, -0.9269358153963645, -0.4606347522972207, -0.6837259965933453, 0.4824825990717796, 0.8857045095598386, 0.39150055598830846, -0.012943193101950579, -0.6315231810290554, 0.7332670810527406, 0.9832798515590944, -0.13946821131054699, 0.4401492528090569, -0.35382561766186016]
45.69260787963867	(8, 12, 2)	[-0.22830544108872353, -0.4457678331892474, 0.737507248419468, -0.5898635049829273, 0.24595011867933758, -0.131011450951541, -0.8319425693826432, -0.93936152542678, -0.35695606749443526, 0.906686596257231, 0.25130784772659753, -0.48506247456949003, -0.2932818236758801, -0.3253316493835913, -0.4200265814989157, 0.3919601734899816, -0.22706766872404804, 0.29283495067427867, -0.3713790820430247, -0.47931488319502824, -0.8391828538314239, 0.28067854078666965, 0.23873580450626064, -0.37353230316756725, -0.16636461704265826, 0.3500472522178759, -0.30453902214642214, -0.5157487980591999, 0.20465375773335537, -0.6873527155760715, 0.6755671507085619, -0.2447690249918455, 0.484039618827778, 0.860193536339696, -0.8369672079481033, 0.1401920651269284, -0.35288919072367597, -0.16323600993962484, 0.4177726050013253, 0.44083491375163963, -0.9095021228605469, 0.26876042669468553, 0.307667674056038, -0.3378134145651348, -0.2600150739267849, -0.6202023712850846, 0.2417835646151552, 0.40685962661308284, 0.7491966290637517, -0.5034625391848724, 0.9630346183049796, -0.4275193802477377, -0.6323983708052106, -0.00819517256924529, -0.28780819645312206, -0.640211122140556, -0.10816972885443407, 0.2271934455973692, 0.3743059635894892, 0.5874106868064048, -0.939706948124096, 0.7987906947992345, -0.7591320418337042, -0.11629180454803856, 0.0930045067487826, -0.43238524877716356, 0.4874452128300456, 0.6822884750991443, 0.09107213817478388, -0.2609574747765244, 0.7683606700696096, 0.1198045553034095, 0.16342698903150082, -0.3813611923682412, 0.8085204137987703, 0.008687148272085166, -0.2956813349802594, -0.8717588262685771, 0.5807229480912927, -0.7617907550265676, 0.6266086186818214, 0.5711931603243623, 0.6433754629127433, 0.0884057327821608, 0.47182371729345984, -0.2284888360367392, 0.35660611167847756, 0.8791387235303557, -0.7756489968977485, 0.42159233152744924, -0.3813015166354936, -0.36300334851097915, 0.11671969182686737, -0.7522341218480391, 0.899395552855847, -0.047655278378940125, -0.23585399647425587, -0.7137094432264355, -0.33457879597961404, 0.7464872518447496, -0.5834401708640422, -0.6809672253501282, -0.15711721811553603, -0.8652101717902598, 0.42253293731517294, -0.9587203944785503, -0.9011972011265087, -0.9269358153963645, -0.4606347522972207, -0.6837259965933453, 0.2501981377953426, 0.9489582787109427, 0.39150055598830846, -0.012943193101950579, -0.6315231810290554, 0.7332670810527406, 0.9832798515590944, -0.13946821131054699, 0.4401492528090569, -0.3670993633661705]
47.88850784301758	(8, 12, 2)	[-0.31237285119527436, 0.6820274721478119, 0.3611811712972479, 0.34565031999842577, 0.4070646881539637, -0.0707232489800026, 0.39352724795949734, 0.2035115348820773, 0.7928422676762681, -0.6036920169181083, 0.07240639629509232, 0.4882911083866486, 0.5246661557843157, -0.2942288865324729, -0.14396525780829614, -0.5263432740330898, -0.7649160848232592, -0.9110987920304623, -0.2246843825905147, 0.7637229867721622, -0.5172259680909208, -0.3078228004806949, 0.05327849806566302, -0.8585846856140709, -0.34037052044578964, -0.1213185621668944, -0.7887184999097747, -0.06445482709787109, 0.6455258660947993, -0.990821161814091, -0.37869623475137093, 0.9077213566252702, 0.18791682974657525, 0.40860580078461606, -0.9930408842892886, -0.22869445876490804, 0.8721826238698018, 0.16169351515611008, 0.2095106726242677, 0.15081174494240424, -0.7368813952262343, -0.6209176173736799, -0.8202488756556674, -0.830925347226673, 0.5510571103268218, -0.3934724023871914, -0.16458556172053806, 0.46862946538451844, -0.05034851606388924, 0.043454941522697244, -0.05292746884398092, 0.7277005697922272, 0.843486677202238, -0.404104435515789, 1.0230467251876278, -0.7134224876977093, -0.7941911954398961, -0.6737009535041425, -0.27093334652353995, -0.20187804132231002, -0.10072369267874315, -0.9745362770069126, -0.12031331986729854, 0.031850479109662766, -0.1345316278734142, 0.22503923404903162, 0.6333564735386874, 0.6305009890440431, -0.9605058383189553, -0.21705830948561267, -0.5980478718850425, 0.17377871427692027, 0.10567432338911953, 0.388860303675741, 0.6365212221416556, -0.2166249439948078, 0.1915726354905185, -0.43115591823754085, -0.9537672411261839, 0.11421359376719087, 0.9539241032905175, -0.05209279761816821, -1.1518063324401742, -0.9991443706008485, 0.6738892208578183, 0.7468943469880227, 0.0022393077778732895, 0.9915629255279366, 0.008671527396380663, 0.20377982006804962, 0.354079474612333, 0.24650196481593634, -0.20631363057608326, -0.8353038108454149, 0.6322662730007338, 0.1013618098474276, -0.1953195354335362, 0.1380867869819673, 0.80969366713514, 0.3140630193813183, -0.6293414371738033, -0.3720250163138634, 0.9133608116093641, -0.6007156806012501, -0.8237995174999968, -0.18014864781164192, -0.3519214718378778, 0.5849837508142406, 0.3693236473321242, -0.7950376874730551, 0.036440389581711585, 0.8642931650519717, -0.4660493010236772, -0.9093148819097695, -0.5637109568227154, 0.020911597875629177, -0.15482291036654283, 0.2408809912651455, -0.8790725182053643, 0.2694077457743538]
52.43651580810547	(8, 12, 2)	[-0.31237285119527436, 0.6820274721478119, -0.5497917107160848, 0.34565031999842577, 0.4070646881539637, 0.2907333447616187, 0.39352724795949734, -0.9390003309950941, 0.7928422676762681, -0.4445346018495171, -0.7403601257027472, -0.7745112887957624, 0.8264401212348831, 0.7061928110080908, -0.14396525780829614, -0.4706262020214413, 0.8780782823880313, -0.4871427645255595, -0.8277704891422695, 0.3055047528584749, 0.16359846241150966, -0.3078228004806949, 0.05327849806566302, -0.49482207090349717, -0.48501822422293217, -0.26834359865189583, -0.7887184999097747, 0.7054663726063868, 0.8077201737717767, 0.22488379498555, -0.37869623475137093, -0.6253218744973619, 0.3108171951859737, -0.4098616622364635, -0.8266467219029692, -0.22869445876490804, 0.8721826238698018, -0.5301163599553307, 0.2095106726242677, -0.24138684054269333, -0.6375946656941327, -0.6209176173736799, -0.27209892900079957, 0.21081467879826543, 0.5510571103268218, -0.3934724023871914, -0.547865586062648, 0.46862946538451844, -0.05034851606388924, 0.39079462327788606, 0.5276022011717187, -0.012193420794902654, 0.5220415473659206, -0.404104435515789, 0.8760601204799876, -0.7134224876977093, -0.7941911954398961, -0.6737009535041425, -0.27093334652353995, -0.25230280629569696, -0.05958430201076273, -0.9745362770069126, -0.12031331986729854, 0.031850479109662766, -0.1345316278734142, 0.0878322602351076, -0.13780423283978954, 0.0045804050022746345, -0.3797280511135708, -0.3228945611835305, 0.582351259966684, 0.17377871427692027, 0.2550735236061077, 0.388860303675741, 0.6365212221416556, -0.2166249439948078, -0.596948957443405, -0.43115591823754085, -0.9537672411261839, 0.11421359376719087, 0.9539241032905175, -0.3068791614418176, -0.955596111257002, 0.39186895052156556, -0.7946056194984922, 0.6447593781743017, -0.37221190767257245, -0.7601771721194646, 0.008671527396380663, 0.8588877442504226, 0.354079474612333, -0.008972135986848873, 0.10786167387178125, -0.2721807388202364, 0.5406698103114649, 0.1013618098474276, -0.03128442388959729, 0.1380867869819673, 0.80969366713514, -0.40058642630274, -0.6293414371738033, -0.3087132696915002, 0.9133608116093641, -0.6007156806012501, -0.5347476553768313, -0.3818483485274056, 0.9016571899647638, 0.46238485606722096, 0.3693236473321242, -0.9141609442968595, -0.546973807024796, 0.44279910097095465, -0.29754469438173214, -0.9093148819097695, -0.8336002349655636, 0.020911597875629177, -0.2041017005064061, 0.2408809912651455, -0.851590572340823, 0.2694077457743538]
47.61720275878906	(8, 12, 2)	[0.7149039008138567, -0.9119395393392715, 0.8186954734090834, -0.5898635049829273, -0.14767529964497128, -0.131011450951541, -0.8646412563049534, -0.9966243978267144, -0.43609427300512144, 0.7430009261985058, 0.25130784772659753, -0.48506247456949003, -0.22802583559616618, -0.878029939277436, 0.08742993481663824, -0.23667337428228463, -0.5018051517990589, 0.29283495067427867, -0.4279362005851403, 0.019457110145231216, -0.8391828538314239, 0.9066418306703325, 0.12094235404580328, -0.2733459810863901, -0.16636461704265826, -0.4128366164968513, -0.38698021627359935, -0.5157487980591999, 0.20142859585336342, -0.3824648302229694, 0.6755671507085619, -0.2447690249918455, 0.484039618827778, -0.0466983734782247, 0.559336199563383, 0.8676985760836329, -0.5160705722050313, -0.16323600993962484, 0.42845714662461165, -0.503622746443523, -0.9095021228605469, 0.26876042669468553, 0.307667674056038, -0.3378134145651348, -0.9589278818078049, -0.6202023712850846, 0.32625068741379826, -0.36783841476008017, 0.7491966290637517, -0.497875214657462, 0.8816824913773393, -0.21911965300226455, -0.6323983708052106, -0.00819517256924529, -0.28780819645312206, -0.640211122140556, 0.8985642270927636, 0.8159429441531142, 0.7041280495648963, 0.5455072124820366, -0.29288265283629045, 0.40399685491710513, 0.3215536168448063, 0.01896171229497723, 0.8022351897720267, -0.43238524877716356, -0.08402972704456624, 0.6822884750991443, 0.4499361265084952, 0.5773850918165204, 0.7683606700696096, 0.1198045553034095, 0.2220612343923658, -0.3813611923682412, 0.8085204137987703, 0.42385875531704786, -0.23696552808541926, -0.8717588262685771, 0.28890753304210093, -0.6066353940597728, 0.7353577344498128, 0.5711931603243623, -0.8661033211318878, 0.0884057327821608, -0.8791521973296785, -0.19142265592192353, 0.18863737036522044, 0.7115276290268555, -0.16532275593138168, 0.42159233152744924, 0.0016408989837950472, -0.36300334851097915, 0.11671969182686737, -0.7522341218480391, 0.6553935700939868, -0.047655278378940125, 0.32677686104225634, -0.7137094432264355, -0.33457879597961404, 0.24176227753303792, -0.8834042305823314, 0.9443463336699849, 0.017153006234556706, -0.8652101717902598, -0.0026083182675480376, -0.38084460200358294, -0.9258400067962054, 0.32676706237739106, 0.30316540396129615, -0.9265438859070982, 0.4824825990717796, -0.4909459487792781, 0.39150055598830846, -0.012943193101950579, -0.775097559972338, -0.49832863539027905, 0.9832798515590944, -0.1443586266866411, 0.38621559126747584, 0.41273632476978284]
47.55669021606445	(8, 12, 2)	[0.7326468345487739, -0.4457678331892474, 0.737507248419468, 0.704116387480684, -0.45882475573631853, -0.131011450951541, -0.8319425693826432, -0.9966243978267144, -0.35695606749443526, 0.906686596257231, 0.25130784772659753, -0.48136029752936155, -0.813726670152352, -0.3585672823103223, 0.11155074643356427, -0.08885209979825773, -0.22706766872404804, 0.4610237144694046, -0.34381032896706554, 0.7637229867721622, -0.2600481014088014, 0.9066418306703325, 0.1169204445234621, -0.37353230316756725, -0.16636461704265826, -0.34734123630042396, -0.17973490773983836, 0.0968288514192388, 0.20465375773335537, -0.6873527155760715, 0.6755671507085619, -0.2447690249918455, 0.27032910963959633, 0.860193536339696, -1.0078451442476226, 0.1401920651269284, -0.35288919072367597, -0.16323600993962484, 0.42845714662461165, 0.09469082389554728, -0.9095021228605469, 0.26876042669468553, -0.18373009718027306, -0.3378134145651348, -0.30058659140229027, -0.6202023712850846, 0.6256639274966158, -0.7526740448061929, 0.7491966290637517, -0.2817704272515369, 0.9630346183049796, -0.4205537032755118, -0.6323983708052106, -0.05880723795640596, -0.28780819645312206, -0.6815157549778768, -0.1827733669874052, 0.2271934455973692, 0.3743059635894892, 0.5874106868064048, -1.0895797411968184, 0.7987906947992345, -0.7289544661768702, -0.11629180454803856, 0.037396466730515776, -0.43238524877716356, 0.3720770785080907, 0.6822884750991443, 0.5907998162882278, -0.28396379687825135, 0.7683606700696096, 0.1198045553034095, 0.1184204913945539, -0.42103157898659616, 0.8085204137987703, 0.008687148272085166, -0.2956813349802594, -1.0104017060553907, 0.5098872192847614, 0.1015724968475209, 0.7353577344498128, 0.5711931603243623, 0.6433754629127433, 0.09552767240799762, 0.47182371729345984, -0.19142265592192353, 0.35660611167847756, 0.7115276290268555, 0.008671527396380663, 0.42159233152744924, -0.3813015166354936, -0.36300334851097915, 0.11671969182686737, -0.848177941297391, 0.899395552855847, 0.9987843450330725, -0.23585399647425587, -0.6490694539675683, -0.33457879597961404, 0.7464872518447496, -0.5834401708640422, 0.9443463336699849, -0.29531744812829913, -0.8652101717902598, 0.42253293731517294, -0.38084460200358294, 0.1720065479732262, -0.9269358153963645, -0.4606347522972207, -0.684885010006182, 0.036440389581711585, 0.80202487813222, 0.39150055598830846, -0.04666587832075871, -0.6013183111901672, 0.8078885467664848, 0.9832798515590944, -0.13946821131054699, 0.30795261891397474, -0.35382561766186016]
48.23754119873047	(8, 12, 2)	[-0.22830544108872353, -0.4457678331892474, 0.737507248419468, 0.27609799434344273, -0.45882475573631853, -0.131011450951541, 0.2558834966145396, 0.2035115348820773, 0.7559002064213249, 0.2865973519312907, 0.25130784772659753, -0.48506247456949003, -0.813726670152352, -0.3253316493835913, -0.26319237146125096, 0.3919601734899816, -0.22706766872404804, -0.6525213169518489, -0.2246843825905147, 0.7637229867721622, -0.8391828538314239, -0.3078228004806949, 0.03062693759440295, -0.37353230316756725, -0.16636461704265826, -0.1213185621668944, -0.30453902214642214, -0.06445482709787109, 0.20465375773335537, -0.6873527155760715, 0.6755671507085619, -0.4235100297415255, 0.27032910963959633, 0.860193536339696, -1.0078451442476226, -0.25420882560610836, -0.35288919072367597, -0.16323600993962484, 0.2095106726242677, -0.055607835874190825, -0.9095021228605469, 0.5393906640345502, 0.23343824737543772, -0.3378134145651348, -0.30058659140229027, -0.6808424638284231, 0.6256639274966158, -0.7526740448061929, 0.7491966290637517, -0.5034625391848724, 0.9630346183049796, 0.7277005697922272, -0.6323983708052106, -0.13355210033746268, 0.21021151285696038, -0.9752180317235989, -0.8365434477912665, 0.2271934455973692, 0.3743059635894892, 0.04121164335845906, -0.2839555487194899, 0.5417798622662415, -0.6144527736202061, -0.2652815292177563, 0.0930045067487826, -0.43238524877716356, 0.4010890331846527, -0.8170847455693081, 0.26047536616978606, -0.32420674597934107, 0.0066452741506994595, 0.1198045553034095, 0.2550735236061077, 0.388860303675741, 0.9878790102857828, 0.41357085401454496, -0.2956813349802594, -0.43115591823754085, 0.5098872192847614, 0.11421359376719087, 0.1412117317611492, 0.5711931603243623, 0.6433754629127433, -0.6615159261140393, -0.5054798490206867, -0.7062410419359317, 0.35660611167847756, 0.8791387235303557, 0.008671527396380663, 0.42159233152744924, -0.3813015166354936, -0.36300334851097915, -0.07206669301098612, -0.8044517359783476, 0.899395552855847, -0.047655278378940125, -0.23585399647425587, -0.6490694539675683, -0.33457879597961404, 0.7464872518447496, -0.5834401708640422, -0.3720250163138634, -0.29531744812829913, -0.8652101717902598, 0.3206373364395994, -0.7701429561125215, -0.3381049337894968, -0.9269358153963645, 0.3693236473321242, -0.6837259965933453, 0.036440389581711585, 1.0440696861338516, 0.39150055598830846, -0.012943193101950579, -0.6315231810290554, 0.45343112626437865, -0.041357900784450785, -0.6705299026662828, 0.30795261891397474, -0.35382561766186016]
